ElectionDate,ElectionName,ContestNumber,ContestName,PrecinctNumber,WardNumber,Candidate,Party,Votes
6/2/2020 12:00:00 AM,Primary Election,51,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD TWO,15,2,ROBERT A. SINNERS,REP,26
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,15,2,JOE BISHOP-HENCHMAN,LIB,3
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,15,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,15,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,16,2,,CITYWIDE,3879
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,16,2,,DEM,3418
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,16,2,,REP,409
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,16,2,,LIB,23
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,16,2,,STG,29
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,16,2,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,16,2,,CITYWIDE,1432
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,16,2,,DEM,1380
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,16,2,,REP,44
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,16,2,,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,16,2,,STG,8
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,16,2,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,16,2,Write-in,DEM,13
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,16,2,ELIZABETH WARREN,DEM,227
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,16,2,BERNIE SANDERS,DEM,94
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,16,2,TULSI GABBARD,DEM,7
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,16,2,JOSEPH R. BIDEN,DEM,1032
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,16,2,DONALD J. TRUMP,REP,24
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,16,2,Write-in,STG,3
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,ELEANOR HOLMES NORTON,DEM,1219
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,Write-in,DEM,43
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,Write-in,REP,9
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,FORD FISCHER,LIB,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,16,2,NATALE LINO STRACUZZI,STG,8
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,16,2,Write-in,DEM,36
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,16,2,ROBERT WHITE,DEM,1050
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,16,2,Write-in,REP,2
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,16,2,MARYA PICKERING,REP,36
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,16,2,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,16,2,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,16,2,ANN C. WILCOX,STG,7
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,JACK EVANS,DEM,51
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,PATRICK KENNEDY,DEM,289
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,KISHAN PUTTA,DEM,116
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,JORDAN GROSSMAN,DEM,270
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,DANIEL HERNANDEZ,DEM,14
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,BROOKE PINTO,DEM,414
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,YILIN (ELLEN) ZHANG,DEM,53
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,JOHN FANNING,DEM,148
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,16,2,Write-in,DEM,1
6/2/2020 12:00:00 AM,Primary Election,29,REP MEMBER OF THE COUNCIL WARD TWO,16,2,KATHERINE VENICE,REP,28
6/2/2020 12:00:00 AM,Primary Election,29,REP MEMBER OF THE COUNCIL WARD TWO,16,2,Write-in,REP,6
6/2/2020 12:00:00 AM,Primary Election,33,STG MEMBER OF THE COUNCIL WARD TWO,16,2,Write-in,STG,5
6/2/2020 12:00:00 AM,Primary Election,37,LIB MEMBER OF THE COUNCIL WARD TWO,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,16,2,Write-in,DEM,51
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,16,2,PAUL STRAUSS,DEM,959
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,16,2,Write-in,REP,5
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,16,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,16,2,ELEANOR ORY (ECHO),STG,8
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,16,2,Write-in,DEM,52
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,16,2,"OYE ""TAXFREEDC"" OWOLEWA",DEM,830
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,16,2,Write-in,REP,6
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,16,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,16,2,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,8
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,16,2,Write-in,REP,7
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,16,2,ASHLEY CARTER MACLEAY,REP,36
6/2/2020 12:00:00 AM,Primary Election,51,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD TWO,16,2,ROBERT A. SINNERS,REP,35
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,16,2,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,16,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,17,2,,CITYWIDE,5479
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,17,2,,DEM,4851
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,17,2,,REP,558
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,17,2,,LIB,40
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,17,2,,STG,30
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,17,2,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,17,2,,CITYWIDE,1608
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,17,2,,DEM,1548
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,17,2,,REP,50
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,17,2,,LIB,7
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,17,2,,STG,3
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,17,2,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,17,2,Write-in,DEM,9
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,17,2,JOSEPH R. BIDEN,DEM,1072
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,17,2,TULSI GABBARD,DEM,6
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,17,2,BERNIE SANDERS,DEM,157
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,17,2,ELIZABETH WARREN,DEM,285
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,17,2,DONALD J. TRUMP,REP,35
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,17,2,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,ELEANOR HOLMES NORTON,DEM,1397
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,Write-in,DEM,27
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,Write-in,REP,10
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,FORD FISCHER,LIB,7
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,NATALE LINO STRACUZZI,STG,3
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,17,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,17,2,ROBERT WHITE,DEM,1221
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,17,2,Write-in,DEM,29
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,17,2,MARYA PICKERING,REP,43
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,17,2,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,17,2,JOE BISHOP-HENCHMAN,LIB,6
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,17,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,17,2,ANN C. WILCOX,STG,3
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,17,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,DANIEL HERNANDEZ,DEM,24
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,JORDAN GROSSMAN,DEM,339
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,KISHAN PUTTA,DEM,87
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,PATRICK KENNEDY,DEM,316
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,JACK EVANS,DEM,61
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,Write-in,DEM,2
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,JOHN FANNING,DEM,224
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,YILIN (ELLEN) ZHANG,DEM,62
6/2/2020 12:00:00 AM,Primary Election,25,DEM MEMBER OF THE COUNCIL WARD TWO,17,2,BROOKE PINTO,DEM,373
6/2/2020 12:00:00 AM,Primary Election,29,REP MEMBER OF THE COUNCIL WARD TWO,17,2,KATHERINE VENICE,REP,38
6/2/2020 12:00:00 AM,Primary Election,29,REP MEMBER OF THE COUNCIL WARD TWO,17,2,Write-in,REP,3
6/2/2020 12:00:00 AM,Primary Election,33,STG MEMBER OF THE COUNCIL WARD TWO,17,2,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,37,LIB MEMBER OF THE COUNCIL WARD TWO,17,2,Write-in,LIB,3
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,17,2,PAUL STRAUSS,DEM,1124
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,17,2,Write-in,DEM,35
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,17,2,Write-in,REP,8
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,17,2,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,17,2,ELEANOR ORY (ECHO),STG,3
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,17,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,17,2,"OYE ""TAXFREEDC"" OWOLEWA",DEM,1003
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,17,2,Write-in,DEM,31
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,17,2,Write-in,REP,7
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,17,2,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,17,2,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,3
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,17,2,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,17,2,Write-in,REP,6
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,17,2,ASHLEY CARTER MACLEAY,REP,39
6/2/2020 12:00:00 AM,Primary Election,51,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD TWO,17,2,ROBERT A. SINNERS,REP,39
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,17,2,JOE BISHOP-HENCHMAN,LIB,5
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,17,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,17,2,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,18,6,,CITYWIDE,5279
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,18,6,,DEM,4855
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,18,6,,REP,355
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,18,6,,LIB,24
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,18,6,,STG,45
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,18,6,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,18,6,,CITYWIDE,1484
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,18,6,,DEM,1453
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,18,6,,REP,28
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,18,6,,LIB,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,18,6,,STG,2
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,18,6,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,18,6,Write-in,DEM,10
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,18,6,ELIZABETH WARREN,DEM,194
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,18,6,BERNIE SANDERS,DEM,136
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,18,6,TULSI GABBARD,DEM,9
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,18,6,JOSEPH R. BIDEN,DEM,1099
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,18,6,DONALD J. TRUMP,REP,11
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,18,6,Write-in,STG,2
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,ELEANOR HOLMES NORTON,DEM,1383
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,Write-in,DEM,21
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,Write-in,REP,10
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,FORD FISCHER,LIB,1
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,18,6,NATALE LINO STRACUZZI,STG,0
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,18,6,Write-in,DEM,38
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,18,6,ROBERT WHITE,DEM,1259
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,18,6,Write-in,REP,5
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,18,6,MARYA PICKERING,REP,18
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,18,6,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,18,6,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,18,6,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,18,6,ANN C. WILCOX,STG,1
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,18,6,Write-in,DEM,33
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,18,6,PAUL STRAUSS,DEM,1170
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,18,6,Write-in,REP,10
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,18,6,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,18,6,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,18,6,ELEANOR ORY (ECHO),STG,1
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,18,6,Write-in,DEM,43
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,18,6,"OYE ""TAXFREEDC"" OWOLEWA",DEM,1036
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,18,6,Write-in,REP,9
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,18,6,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,18,6,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,18,6,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,1
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,18,6,Write-in,REP,8
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,18,6,ASHLEY CARTER MACLEAY,REP,18
6/2/2020 12:00:00 AM,Primary Election,52,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD SIX,18,6,TRAVIS KORSON,REP,16
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,18,6,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,18,6,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,18,6,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,19,5,,CITYWIDE,5059
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,19,5,,DEM,4745
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,19,5,,REP,220
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,19,5,,LIB,31
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,19,5,,STG,63
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,19,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,19,5,,CITYWIDE,1184
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,19,5,,DEM,1162
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,19,5,,REP,15
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,19,5,,LIB,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,19,5,,STG,6
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,19,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,19,5,Write-in,DEM,9
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,19,5,JOSEPH R. BIDEN,DEM,778
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,19,5,TULSI GABBARD,DEM,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,19,5,BERNIE SANDERS,DEM,146
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,19,5,ELIZABETH WARREN,DEM,225
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,19,5,DONALD J. TRUMP,REP,10
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,19,5,Write-in,STG,3
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,19,5,ELEANOR HOLMES NORTON,DEM,1085
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,19,5,Write-in,DEM,21
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,19,5,Write-in,REP,6
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,19,5,FORD FISCHER,LIB,1
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,19,5,Write-in,LIB,0
